id,source_file,month,year,sl_no,heads_of_crime,major_head,minor_head,upto_end_of_month,prev_year_month,previous_month,current_month,category_id,category_name,subcategory_id,subcategory_name,mapping_confidence,mapping_method
1264,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,497,A - IPC Crime,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),NA,1,1,0,0,3,Cyber Crime,,,0.4,token_overlap
1265,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,498,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),Boy,9,4,2,4,3,Cyber Crime,,,0.4,token_overlap
1266,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,499,A - IPC Crime,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),Girl,10,0,2,2,3,Cyber Crime,,,0.4,token_overlap
1267,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,500,A - IPC Crime,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),NA,2,1,1,0,3,Cyber Crime,,,0.4,token_overlap
1268,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,501,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",IPC 174 A/BNS 209,74,167,7,20,3,Cyber Crime,,,0.4,token_overlap
1269,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,502,A - IPC Crime,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",IPC 229 A/BNS 269,274,418,44,66,3,Cyber Crime,,,0.4,token_overlap
1270,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,503,A - IPC Crime,Concealment of birth by secret disposal of Child,Girl,10,1,3,2,3,Cyber Crime,,,0.4,token_overlap
1271,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,504,A - IPC Crime,Concealment of birth by secret disposal of Child,Boy,13,3,3,2,3,Cyber Crime,,,0.4,token_overlap
1272,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,505,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,Disobedience to Order Promulgated by Public/Servant,,,,,2,Crimes Against Persons,5,Assault,0.95,substring
1273,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,506,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,By Govt. Institution,10,0,0,1,2,Crimes Against Persons,5,Assault,0.95,substring
1274,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,507,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,By Others,9,1,2,3,2,Crimes Against Persons,5,Assault,0.95,substring
1275,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,508,A - IPC Crime,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,By Private Institution,1,0,0,0,2,Crimes Against Persons,5,Assault,0.95,substring
1276,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,509,A - IPC Crime,Human Trafficking,Women,2,1,0,0,3,Cyber Crime,,,0.4,token_overlap
1277,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,510,A - IPC Crime,Human Trafficking,Girl,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1278,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,511,A - IPC Crime,Human Trafficking,Eunuch,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1279,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,512,A - IPC Crime,Human Trafficking,Men,2,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1280,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,513,A - IPC Crime,Human Trafficking,Boy,3,1,1,0,3,Cyber Crime,,,0.4,token_overlap
1281,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,514,A - IPC Crime,Giving false information respecting an offence committed,Giving false information respecting an offence committed,6,3,1,3,3,Cyber Crime,,,0.4,token_overlap
1282,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,515,A - IPC Crime,Harbouring offender,NA,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1283,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,516,A - IPC Crime,Pettry Organised Crimes,Cargo Theft,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
1284,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,517,A - IPC Crime,Pettry Organised Crimes,Pick Pocketing,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
1285,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,518,A - IPC Crime,Pettry Organised Crimes,Shop Lifting,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
1286,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,519,A - IPC Crime,Pettry Organised Crimes,Theft Of ATM Machines,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
1287,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,520,A - IPC Crime,Pettry Organised Crimes,Theft From Vehicles,0,0,0,0,1,Theft & Burglary,,,0.4,token_overlap
1288,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,521,A - IPC Crime,Pettry Organised Crimes,Unauthorised Betting/Gambling,66,25,36,19,2,Crimes Against Persons,,,0.4,token_overlap
1289,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,522,A - IPC Crime,Pettry Organised Crimes,Others,5,2,1,2,2,Crimes Against Persons,,,0.4,token_overlap
1290,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,523,A - IPC Crime,Public Servant in Judicial proceeding,Defence Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1291,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,524,A - IPC Crime,Public Servant in Judicial proceeding,Others,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1292,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,525,A - IPC Crime,Public Servant in Judicial proceeding,Jail Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1293,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,526,A - IPC Crime,Public Servant in Judicial proceeding,Para Military Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1294,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,527,A - IPC Crime,Public Servant in Judicial proceeding,Police Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1295,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,528,A - IPC Crime,Public Servant in Judicial proceeding,Public Sector Undertaking Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1296,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,529,A - IPC Crime,Public Servant in Judicial proceeding,Judicial Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1297,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,530,A - IPC Crime,Public Servant in Judicial proceeding,Minister,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1298,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,531,A - IPC Crime,Public Servant in Judicial proceeding,MLA,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1299,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,532,A - IPC Crime,Public Servant in Judicial proceeding,MP,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1300,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,533,A - IPC Crime,Public Servant in Judicial proceeding,Nationalised Bank Personnel,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1301,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,534,A - IPC Crime,Public Servant in Judicial proceeding,Other Elected Member,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1302,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,535,A - IPC Crime,Public Servant in Judicial proceeding,Other Enforcement Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1303,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,536,A - IPC Crime,Public Servant in Judicial proceeding,Other Govt Official,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1304,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,537,A - IPC Crime,"The Indian Stamp Act, 1899",NA,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
1305,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,538,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Antiques & Art Treasures Act 1972,0,0,0,0,,,,,,
1306,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,539,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Ancient Monument & Archaelogical Sites And Remains Act 1958,0,0,0,0,,,,,,
1307,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,540,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Sub Total,0,0,0,0,,,,,,
1308,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,541,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),ARMS ACT 1959,,,,,,,,,,
1309,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,542,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Country Made - Non Prohibited Bore - In Disturbed Area,11,2,2,2,,,,,,
1310,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,543,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Country Made - Non Prohibited Bore - In Other Area,67,10,14,12,,,,,,
1311,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,544,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Country Made - Prohibited Bore - In Disturbed Area,8,2,2,1,,,,,,
1312,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,545,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Country Made - Prohibited Bore - In Other Area,59,6,8,12,,,,,,
1313,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,546,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Factory Made - Non Prohibited Bore - In Disturbed Area,3,0,0,2,,,,,,
1314,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,547,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Factory Made - Non Prohibited Bore - In Other Area,22,2,2,5,,,,,,
1315,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,548,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Factory Made - Prohibited Bore - In Disturbed Area,0,0,0,0,,,,,,
1316,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,549,B - SPECIAL & LOCAL LAWS,ANTIQUES (CULTURAL PROPERTY),Factory Made - Prohibited Bore - In Other Area,16,5,1,1,,,,,,
1317,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,550,B - SPECIAL & LOCAL LAWS,ANIMAL,The Karnataka Prevention of Slaughter and Preservation of Cattle Ordinance 2020,146,18,21,79,,,,,,
1318,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,551,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Preservation Act 1972,0,0,0,0,,,,,,
1319,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,552,B - SPECIAL & LOCAL LAWS,ANIMAL,Wild Life Protection Act 1972,2,0,0,0,,,,,,
1320,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,553,B - SPECIAL & LOCAL LAWS,ANIMAL,Prevention of Cruelty to Animals Act 1960,202,26,36,72,,,,,,
1321,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,554,B - SPECIAL & LOCAL LAWS,ANIMAL,Elephant (Preservation) Act 1879,0,0,0,0,,,,,,
1322,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,555,B - SPECIAL & LOCAL LAWS,ANIMAL,Cattle Tresspass Act 1871,7,0,1,5,,,,,,
1323,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,556,B - SPECIAL & LOCAL LAWS,ANIMAL,Sub Total,357,44,58,156,,,,,,
1324,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,557,B - SPECIAL & LOCAL LAWS,ANIMAL,CINEMATOGRAPHY ACT 1952,,,,,,,,,,
1325,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,558,B - SPECIAL & LOCAL LAWS,ANIMAL,Films,1,0,0,0,,,,,,
1326,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,559,B - SPECIAL & LOCAL LAWS,ANIMAL,Video,0,0,0,0,,,,,,
1327,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,560,B - SPECIAL & LOCAL LAWS,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000,37,7,3,4,,,,,,
1328,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,561,B - SPECIAL & LOCAL LAWS,CONSUMER,Consumer (Protection) Act 1986,6,2,1,3,,,,,,
1329,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,562,B - SPECIAL & LOCAL LAWS,CONSUMER,Essential Commodities Act 1955,392,65,66,77,,,,,,
1330,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,563,B - SPECIAL & LOCAL LAWS,CONSUMER,Prevention of Food Adulternation Act 1954,1,0,0,0,,,,,,
1331,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,564,B - SPECIAL & LOCAL LAWS,CONSUMER,Packaged Commodities (Regulation) order 1975,0,0,0,0,,,,,,
1332,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,565,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1957,By Company,55,6,14,11,,,,,,
1333,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,566,B - SPECIAL & LOCAL LAWS,COPY RIGHT ACT 1958,By Individual,25,7,7,2,,,,,,
1334,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,567,B - SPECIAL & LOCAL LAWS,CIVIL RIGHTS,Protection of Civil Rights Act 1955,1,0,0,0,,,,,,
1335,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,568,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste,686,120,148,133,,,,,,
1336,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,569,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,144,18,33,30,,,,,,
1337,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,570,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,259,32,49,56,6,Women & Child Safety,,,0.4,token_overlap
1338,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,571,B - SPECIAL & LOCAL LAWS,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,59,7,15,13,6,Women & Child Safety,,,0.4,token_overlap
1339,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,572,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,25,4,3,2,6,Women & Child Safety,,,0.4,token_overlap
1340,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,573,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Child Marriage (Restraint) Act - 1929,74,24,13,21,6,Women & Child Safety,,,0.4,token_overlap
1341,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,574,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Juvenile Justice Act 1986,44,16,7,5,,,,,,
1342,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,575,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Probation of offenders Act 1958,0,0,0,0,,,,,,
1343,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,576,B - SPECIAL & LOCAL LAWS,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0,0,0,0,,,,,,
1344,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,577,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,1,0,0,0,,,,,,
1345,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,578,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1989,Public Servant - Gazetted - Central,0,0,0,0,,,,,,
1346,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,579,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1990,Public Servant - Gazetted - Defence,0,0,0,0,,,,,,
1347,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,580,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1991,Public Servant - Gazetted - Public Sector Undertaking,0,0,0,0,,,,,,
1348,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,581,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1992,Public Servant - Gazetted - State,0,1,0,0,,,,,,
1349,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,582,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1993,Public Servant - Non-Gazetted - Central,0,0,0,0,,,,,,
1350,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,583,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1994,Public Servant - Non-Gazetted - Defence,0,0,0,0,,,,,,
1351,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,584,B - SPECIAL & LOCAL LAWS,PREVENTION OF CORRUPTION ACT 1995,Public Servant - Non-Gazetted - State,0,0,0,0,,,,,,
1352,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,585,B - SPECIAL & LOCAL LAWS,CUSTOMS,Customs Act 1962,0,0,0,0,,,,,,
1353,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,586,B - SPECIAL & LOCAL LAWS,CUSTOMS,Import/Export (Control) Act 1947,0,0,0,0,,,,,,
1354,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,587,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Substances Act 1908,21,1,3,4,,,,,,
1355,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,588,B - SPECIAL & LOCAL LAWS,Explosives,Explosives Act 1884,27,2,2,4,,,,,,
1356,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,589,B - SPECIAL & LOCAL LAWS,Explosives,Inflammable Substance Act 1952,0,0,0,0,,,,,,
1357,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,590,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0,0,0,0,,,,,,
1358,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,591,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0,0,0,0,,,,,,
1359,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,592,B - SPECIAL & LOCAL LAWS,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0,0,0,0,,,,,,
1360,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,593,B - SPECIAL & LOCAL LAWS,FOREIGNER,Foreigners Act 1946,59,18,4,7,,,,,,
1361,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,594,B - SPECIAL & LOCAL LAWS,FOREIGNER,Registration of Foreigners Act 1939,1,0,0,0,,,,,,
1362,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,595,B - SPECIAL & LOCAL LAWS,FOREST,Indian Forest Act 1927,1,0,0,0,,,,,,
1363,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,596,B - SPECIAL & LOCAL LAWS,FOREST,Forest (Conservation) Act 1980,3,1,0,1,,,,,,
1364,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,597,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - In India,0,0,0,0,,,,,,
1365,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,598,B - SPECIAL & LOCAL LAWS,HIJACKING,Foreign Aircraft - Outside India,0,0,0,0,,,,,,
1366,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,599,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - In India,0,0,0,0,,,,,,
1367,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,600,B - SPECIAL & LOCAL LAWS,HIJACKING,Indian Aircraft - Outside India,0,0,0,0,,,,,,
1368,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,601,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Organised,86,15,20,28,,,,,,
1369,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,602,B - SPECIAL & LOCAL LAWS,IMMORAL TRAFFIC,Un-Organised,42,5,9,14,,,,,,
1370,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,603,B - SPECIAL & LOCAL LAWS,BONDED LABOUR SYSTEM,NA,5,2,0,1,,,,,,
1371,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,604,B - SPECIAL & LOCAL LAWS,INDIAN MOTOR VEHICLE,NA,18,4,0,0,,,,,,
1372,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,605,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,2918,168,526,459,,,,,,
1373,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,606,B - SPECIAL & LOCAL LAWS,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,2232,206,414,354,,,,,,
1374,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,607,B - SPECIAL & LOCAL LAWS,PASSPORT ACT,Foreigner,2,0,0,0,,,,,,
1375,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,608,B - SPECIAL & LOCAL LAWS,PASSPORT ACT,Indian,3,0,0,0,,,,,,
1376,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,609,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,1,0,0,1,,,,,,
1377,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,610,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,Parliament,0,0,0,0,,,,,,
1378,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,611,B - SPECIAL & LOCAL LAWS,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,Other Elected Bodies,2,0,2,0,,,,,,
1379,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,612,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),2473,605,480,434,,,,,,
1380,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,613,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1964,Street Gambling (87),3542,451,598,594,,,,,,
1381,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,614,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1965,House Gambling (79 & 80),102,12,13,12,,,,,,
1382,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,615,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1966,Betting,392,93,193,121,,,,,,
1383,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,616,B - SPECIAL & LOCAL LAWS,KARNATAKA POLICE ACT 1967,Others,208,34,32,37,,,,,,
1384,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,617,B - SPECIAL & LOCAL LAWS,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,NA,56,5,11,14,,,,,,
1385,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,618,B - SPECIAL & LOCAL LAWS,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",NA,2,0,0,0,,,,,,
1386,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,619,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,1,0,0,0,,,,,,
1387,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,620,B - SPECIAL & LOCAL LAWS,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,17,0,0,0,,,,,,
1388,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,621,B - SPECIAL & LOCAL LAWS,PREVENTION OF TERRORISM ACT (POTA),NA,0,0,0,0,,,,,,
1389,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,622,B - SPECIAL & LOCAL LAWS,RAILWAYS ACT,Indian Railways Act 1989,1,0,1,0,,,,,,
